customer_id,job_category,last_booking_date,days_since_last_booking,churn_threshold,is_churned
3047,business_traveler,2026-01-17,53,180,0
811,vacation_traveler,2026-02-03,36,90,0
563,vacation_traveler,2025-07-16,238,90,1
4206,occasional_visitor,2023-03-17,1090,365,1
1616,business_traveler,2026-03-05,6,180,0
3981,business_traveler,2026-01-30,40,180,0
3417,business_traveler,2026-02-16,23,180,0
1828,business_traveler,2026-02-22,17,180,0
4885,business_traveler,2026-02-27,12,180,0
1779,business_traveler,2026-03-10,1,180,0
4003,business_traveler,2026-01-26,44,180,0
2098,business_traveler,2025-12-19,82,180,0
3138,vacation_traveler,2026-01-09,61,90,0
853,occasional_visitor,2024-09-19,538,365,1
4274,business_traveler,2026-01-05,65,180,0
3827,vacation_traveler,2026-02-08,31,90,0
1050,business_traveler,2026-01-19,51,180,0
4769,business_traveler,2025-10-01,161,180,0
4031,vacation_traveler,2025-12-12,89,90,0
4590,vacation_traveler,2026-02-17,22,90,0
4693,occasional_visitor,2025-01-01,434,365,1
4461,vacation_traveler,2026-01-20,50,90,0
4140,occasional_visitor,2026-03-10,1,365,0
2393,vacation_traveler,2026-03-10,1,90,0
1788,business_traveler,2025-11-23,108,180,0
276,business_traveler,2025-12-07,94,180,0
1523,business_traveler,2026-03-10,1,180,0
97,occasional_visitor,2023-05-17,1029,365,1
4903,vacation_traveler,2025-09-04,188,90,1
1823,business_traveler,2026-01-03,67,180,0
3527,occasional_visitor,2025-08-29,194,365,0
4133,business_traveler,2025-12-10,91,180,0
3998,occasional_visitor,2025-03-02,374,365,1
2388,business_traveler,2026-02-16,23,180,0
4949,occasional_visitor,2024-06-23,626,365,1
555,vacation_traveler,2026-03-01,10,90,0
3054,business_traveler,2026-02-16,23,180,0
1583,business_traveler,2026-01-18,52,180,0
567,occasional_visitor,2024-02-10,760,365,1
4017,occasional_visitor,2024-05-27,653,365,1
3977,occasional_visitor,2023-07-18,967,365,1
816,occasional_visitor,2025-07-14,240,365,0
1646,occasional_visitor,2025-10-09,153,365,0
1398,occasional_visitor,2025-12-08,93,365,0
4771,vacation_traveler,2026-01-01,69,90,0
4760,occasional_visitor,2025-10-31,131,365,0
507,vacation_traveler,2025-12-23,78,90,0
3289,business_traveler,2026-02-12,27,180,0
847,occasional_visitor,2025-05-13,302,365,0
419,vacation_traveler,2026-02-23,16,90,0
1336,vacation_traveler,2025-11-17,114,90,1
3992,business_traveler,2026-02-24,15,180,0
664,business_traveler,2026-02-05,34,180,0
3526,vacation_traveler,2025-02-21,383,90,1
2235,business_traveler,2025-12-05,96,180,0
2214,vacation_traveler,2026-01-16,54,90,0
95,business_traveler,2025-12-01,100,180,0
4148,vacation_traveler,2025-05-06,309,90,1
1434,business_traveler,2026-02-08,31,180,0
519,occasional_visitor,2025-10-07,155,365,0
3357,business_traveler,2025-12-31,70,180,0
1250,business_traveler,2026-02-16,23,180,0
965,business_traveler,2025-12-10,91,180,0
172,occasional_visitor,2024-11-24,472,365,1
4532,vacation_traveler,2026-01-17,53,90,0
3603,business_traveler,2025-06-24,260,180,1
1966,occasional_visitor,2025-08-20,203,365,0
409,business_traveler,2026-03-09,2,180,0
4992,vacation_traveler,2026-03-08,3,90,0
3660,vacation_traveler,2026-01-17,53,90,0
3101,business_traveler,2026-02-25,14,180,0
2345,business_traveler,2026-01-08,62,180,0
2303,occasional_visitor,2025-12-02,99,365,0
3646,business_traveler,2026-02-05,34,180,0
4084,vacation_traveler,2025-02-12,392,90,1
2605,vacation_traveler,2025-09-28,164,90,1
3808,occasional_visitor,2026-01-14,56,365,0
1561,occasional_visitor,2022-08-04,1315,365,1
4101,business_traveler,2026-02-25,14,180,0
1221,business_traveler,2025-07-10,244,180,1
3944,business_traveler,2026-03-08,3,180,0
3589,vacation_traveler,2024-11-14,482,90,1
4901,occasional_visitor,2024-05-05,675,365,1
3073,vacation_traveler,2026-02-15,24,90,0
639,vacation_traveler,2026-02-08,31,90,0
74,occasional_visitor,2023-09-08,915,365,1
937,occasional_visitor,2025-06-22,262,365,0
138,business_traveler,2026-03-09,2,180,0
34,occasional_visitor,2026-01-06,64,365,0
1774,business_traveler,2026-02-19,20,180,0
4776,business_traveler,2026-02-24,15,180,0
3229,business_traveler,2026-03-06,5,180,0
4510,vacation_traveler,2026-03-02,9,90,0
1411,business_traveler,2026-03-10,1,180,0
1681,occasional_visitor,2024-10-21,506,365,1
2872,occasional_visitor,2023-02-06,1129,365,1
1956,business_traveler,2025-11-15,116,180,0
4628,occasional_visitor,2025-02-12,392,365,1
443,vacation_traveler,2026-01-22,48,90,0
2900,business_traveler,2026-03-03,8,180,0
4200,business_traveler,2026-01-28,42,180,0
4379,vacation_traveler,2026-01-16,54,90,0
4515,business_traveler,2026-02-22,17,180,0
2754,occasional_visitor,2025-05-30,285,365,0
2329,occasional_visitor,2025-10-19,143,365,0
2060,vacation_traveler,2026-03-06,5,90,0
4527,occasional_visitor,2025-03-03,373,365,1
3608,vacation_traveler,2025-10-23,139,90,1
2682,occasional_visitor,2025-10-11,151,365,0
4829,occasional_visitor,2022-05-21,1390,365,1
526,business_traveler,2026-02-25,14,180,0
2594,vacation_traveler,2025-06-27,257,90,1
3841,occasional_visitor,2022-06-13,1367,365,1
1428,business_traveler,2025-12-08,93,180,0
393,vacation_traveler,2026-02-28,11,90,0
4322,vacation_traveler,2025-03-28,348,90,1
4984,vacation_traveler,2025-08-20,203,90,1
4103,vacation_traveler,2025-12-06,95,90,1
2800,vacation_traveler,2026-01-30,40,90,0
4731,occasional_visitor,2025-12-22,79,365,0
1151,occasional_visitor,2024-12-12,454,365,1
498,occasional_visitor,2024-10-06,521,365,1
4913,occasional_visitor,2025-02-23,381,365,1
469,business_traveler,2025-12-16,85,180,0
118,vacation_traveler,2025-11-15,116,90,1
3860,vacation_traveler,2025-04-30,315,90,1
3571,vacation_traveler,2025-12-05,96,90,1
1793,vacation_traveler,2026-02-17,22,90,0
2879,vacation_traveler,2025-05-11,304,90,1
1986,occasional_visitor,2025-12-02,99,365,0
1995,vacation_traveler,2026-03-02,9,90,0
4143,business_traveler,2025-10-30,132,180,0
3979,occasional_visitor,2024-09-19,538,365,1
4049,occasional_visitor,2025-07-17,237,365,0
726,occasional_visitor,2024-05-26,654,365,1
3912,vacation_traveler,2026-02-27,12,90,0
2999,business_traveler,2026-02-13,26,180,0
2591,vacation_traveler,2026-03-02,9,90,0
4740,occasional_visitor,2025-11-16,115,365,0
3572,occasional_visitor,2026-02-10,29,365,0
1476,business_traveler,2026-02-08,31,180,0
3405,vacation_traveler,2026-02-14,25,90,0
3210,business_traveler,2026-03-06,5,180,0
2250,occasional_visitor,2025-07-06,248,365,0
2105,occasional_visitor,2026-01-13,57,365,0
2916,occasional_visitor,2026-03-04,7,365,0
1727,business_traveler,2026-02-15,24,180,0
354,business_traveler,2026-01-14,56,180,0
1792,business_traveler,2026-03-06,5,180,0
479,business_traveler,2026-03-10,1,180,0
4054,vacation_traveler,2026-01-23,47,90,0
2143,vacation_traveler,2025-11-05,126,90,1
2513,business_traveler,2026-02-20,19,180,0
2948,vacation_traveler,2025-12-30,71,90,0
1976,vacation_traveler,2025-08-09,214,90,1
1574,vacation_traveler,2025-08-08,215,90,1
4761,business_traveler,2026-03-01,10,180,0
3030,business_traveler,2025-10-19,143,180,0
2892,occasional_visitor,2024-11-24,472,365,1
4743,occasional_visitor,2025-04-29,316,365,0
675,business_traveler,2026-01-27,43,180,0
2782,vacation_traveler,2026-02-12,27,90,0
696,vacation_traveler,2025-11-04,127,90,1
2396,business_traveler,2026-03-01,10,180,0
969,business_traveler,2026-01-17,53,180,0
4768,occasional_visitor,2024-02-07,763,365,1
4416,vacation_traveler,2025-10-20,142,90,1
1253,business_traveler,2026-03-10,1,180,0
270,vacation_traveler,2025-07-28,226,90,1
898,business_traveler,2026-02-25,14,180,0
435,occasional_visitor,2026-03-06,5,365,0
4313,vacation_traveler,2025-12-14,87,90,0
2807,business_traveler,2026-03-02,9,180,0
1713,occasional_visitor,2025-01-26,409,365,1
1145,business_traveler,2025-12-11,90,180,0
4785,business_traveler,2026-02-20,19,180,0
3626,occasional_visitor,2025-06-26,258,365,0
2447,vacation_traveler,2025-10-27,135,90,1
2577,occasional_visitor,2026-01-17,53,365,0
3398,occasional_visitor,2023-01-01,1165,365,1
4094,business_traveler,2026-02-15,24,180,0
837,business_traveler,2026-02-19,20,180,0
3236,business_traveler,2026-01-16,54,180,0
2654,business_traveler,2026-02-13,26,180,0
4652,vacation_traveler,2025-06-27,257,90,1
2961,business_traveler,2026-01-04,66,180,0
2114,business_traveler,2026-01-23,47,180,0
1226,occasional_visitor,2026-01-26,44,365,0
3351,vacation_traveler,2025-10-07,155,90,1
911,vacation_traveler,2025-10-05,157,90,1
491,occasional_visitor,2024-05-15,665,365,1
2691,business_traveler,2026-01-23,47,180,0
4975,business_traveler,2026-03-03,8,180,0
1248,business_traveler,2026-03-06,5,180,0
436,occasional_visitor,2025-06-30,254,365,0
4947,occasional_visitor,2025-02-03,401,365,1
4815,occasional_visitor,2026-01-13,57,365,0
870,vacation_traveler,2026-02-17,22,90,0
4570,vacation_traveler,2025-02-15,389,90,1
3664,business_traveler,2025-08-27,196,180,1
3290,business_traveler,2026-02-11,28,180,0
1844,vacation_traveler,2025-07-10,244,90,1
3069,occasional_visitor,2024-06-13,636,365,1
711,occasional_visitor,2024-05-28,652,365,1
3607,business_traveler,2026-03-05,6,180,0
1036,business_traveler,2026-01-01,69,180,0
149,occasional_visitor,2023-10-26,867,365,1
280,vacation_traveler,2026-01-05,65,90,0
4751,occasional_visitor,2024-03-02,739,365,1
3243,vacation_traveler,2025-06-23,261,90,1
3970,vacation_traveler,2026-02-17,22,90,0
1046,vacation_traveler,2025-09-20,172,90,1
3048,business_traveler,2026-03-09,2,180,0
2164,business_traveler,2026-03-02,9,180,0
1328,vacation_traveler,2025-12-15,86,90,0
1932,vacation_traveler,2026-03-09,2,90,0
2536,business_traveler,2026-03-04,7,180,0
650,business_traveler,2026-02-22,17,180,0
3853,occasional_visitor,2023-08-20,934,365,1
2700,business_traveler,2026-02-16,23,180,0
843,business_traveler,2026-03-06,5,180,0
447,vacation_traveler,2026-02-11,28,90,0
1911,business_traveler,2026-02-23,16,180,0
298,business_traveler,2026-03-10,1,180,0
1647,occasional_visitor,2024-03-31,710,365,1
1684,business_traveler,2026-02-18,21,180,0
3137,occasional_visitor,2024-07-07,612,365,1
4405,vacation_traveler,2025-03-09,367,90,1
4260,business_traveler,2026-02-09,30,180,0
3969,business_traveler,2026-02-14,25,180,0
1944,occasional_visitor,2026-01-10,60,365,0
2129,business_traveler,2026-02-09,30,180,0
1639,occasional_visitor,2025-12-22,79,365,0
4033,occasional_visitor,2023-08-17,937,365,1
800,vacation_traveler,2025-12-01,100,90,1
3012,business_traveler,2026-02-02,37,180,0
1495,vacation_traveler,2025-11-14,117,90,1
3259,occasional_visitor,2024-06-26,623,365,1
4325,occasional_visitor,2023-03-30,1077,365,1
2322,business_traveler,2026-02-22,17,180,0
1608,vacation_traveler,2025-10-15,147,90,1
4923,business_traveler,2026-03-03,8,180,0
283,business_traveler,2026-01-01,69,180,0
3846,business_traveler,2026-02-27,12,180,0
624,occasional_visitor,2024-12-04,462,365,1
4454,business_traveler,2025-12-31,70,180,0
4279,business_traveler,2026-03-08,3,180,0
3131,business_traveler,2026-01-20,50,180,0
4219,vacation_traveler,2026-02-11,28,90,0
4440,occasional_visitor,2025-10-23,139,365,0
4098,vacation_traveler,2026-02-11,28,90,0
681,vacation_traveler,2025-10-15,147,90,1
3800,business_traveler,2026-02-10,29,180,0
1173,business_traveler,2026-01-31,39,180,0
4935,vacation_traveler,2025-11-22,109,90,1
1508,occasional_visitor,2026-01-28,42,365,0
829,business_traveler,2026-02-04,35,180,0
3306,business_traveler,2026-02-23,16,180,0
1557,vacation_traveler,2025-07-07,247,90,1
3517,business_traveler,2026-03-01,10,180,0
643,occasional_visitor,2025-08-28,195,365,0
472,vacation_traveler,2025-12-17,84,90,0
3815,vacation_traveler,2025-08-18,205,90,1
2074,business_traveler,2025-12-04,97,180,0
3136,business_traveler,2026-03-04,7,180,0
3029,vacation_traveler,2026-02-23,16,90,0
373,business_traveler,2026-03-04,7,180,0
252,occasional_visitor,2025-10-03,159,365,0
31,business_traveler,2026-02-08,31,180,0
1199,business_traveler,2026-03-06,5,180,0
1316,business_traveler,2025-12-10,91,180,0
2448,vacation_traveler,2025-02-28,376,90,1
4733,occasional_visitor,2024-02-05,765,365,1
4212,vacation_traveler,2023-11-21,841,90,1
1086,vacation_traveler,2025-11-10,121,90,1
3714,vacation_traveler,2026-02-12,27,90,0
1757,occasional_visitor,2024-07-11,608,365,1
3396,business_traveler,2026-01-10,60,180,0
1097,occasional_visitor,2025-10-29,133,365,0
1374,occasional_visitor,2024-04-13,697,365,1
4338,business_traveler,2026-02-09,30,180,0
243,business_traveler,2025-12-11,90,180,0
2412,vacation_traveler,2026-01-13,57,90,0
1264,business_traveler,2026-01-19,51,180,0
902,vacation_traveler,2025-11-12,119,90,1
1309,business_traveler,2026-03-02,9,180,0
3536,vacation_traveler,2025-10-26,136,90,1
1178,business_traveler,2026-02-21,18,180,0
3693,business_traveler,2026-03-04,7,180,0
2027,business_traveler,2026-01-30,40,180,0
856,business_traveler,2026-03-09,2,180,0
3519,occasional_visitor,2024-08-11,577,365,1
1864,occasional_visitor,2025-08-12,211,365,0
2236,business_traveler,2026-01-03,67,180,0
3600,vacation_traveler,2025-12-17,84,90,0
1917,business_traveler,2026-03-01,10,180,0
4933,occasional_visitor,2025-11-19,112,365,0
987,business_traveler,2026-03-05,6,180,0
2602,occasional_visitor,2025-11-09,122,365,0
250,vacation_traveler,2026-02-10,29,90,0
4414,business_traveler,2025-08-24,199,180,1
621,vacation_traveler,2025-12-18,83,90,0
3623,occasional_visitor,2024-07-14,605,365,1
1382,occasional_visitor,2025-09-23,169,365,0
4538,vacation_traveler,2025-06-22,262,90,1
4460,business_traveler,2026-01-27,43,180,0
4597,occasional_visitor,2025-10-27,135,365,0
1206,vacation_traveler,2025-01-15,420,90,1
1937,occasional_visitor,2024-05-26,654,365,1
3427,occasional_visitor,2025-03-27,349,365,0
4083,vacation_traveler,2025-10-25,137,90,1
3899,vacation_traveler,2026-01-19,51,90,0
2387,occasional_visitor,2025-01-20,415,365,1
2751,business_traveler,2026-02-03,36,180,0
2479,business_traveler,2026-03-05,6,180,0
585,occasional_visitor,2025-09-05,187,365,0
2653,business_traveler,2026-03-08,3,180,0
1775,business_traveler,2025-12-30,71,180,0
4774,business_traveler,2026-02-01,38,180,0
1310,occasional_visitor,2025-07-18,236,365,0
708,business_traveler,2026-03-02,9,180,0
455,vacation_traveler,2026-01-25,45,90,0
1630,occasional_visitor,2024-01-25,776,365,1
1592,occasional_visitor,2026-01-24,46,365,0
3403,business_traveler,2026-01-24,46,180,0
2545,business_traveler,2026-03-08,3,180,0
930,business_traveler,2026-02-12,27,180,0
4153,business_traveler,2026-02-21,18,180,0
2776,vacation_traveler,2025-08-23,200,90,1
1861,vacation_traveler,2025-12-15,86,90,0
3449,business_traveler,2026-02-04,35,180,0
132,business_traveler,2026-01-14,56,180,0
4382,vacation_traveler,2026-02-21,18,90,0
322,vacation_traveler,2025-06-27,257,90,1
3886,occasional_visitor,2024-10-03,524,365,1
1414,business_traveler,2026-01-14,56,180,0
2835,occasional_visitor,2025-07-13,241,365,0
4783,business_traveler,2026-03-01,10,180,0
2346,vacation_traveler,2026-02-07,32,90,0
2600,business_traveler,2026-02-18,21,180,0
4963,occasional_visitor,2025-06-12,272,365,0
1953,vacation_traveler,2025-06-28,256,90,1
4376,business_traveler,2026-02-24,15,180,0
3966,vacation_traveler,2025-10-30,132,90,1
3784,business_traveler,2026-03-03,8,180,0
3716,vacation_traveler,2026-02-25,14,90,0
1106,vacation_traveler,2026-01-12,58,90,0
1052,vacation_traveler,2025-07-17,237,90,1
1413,occasional_visitor,2023-06-08,1007,365,1
3288,business_traveler,2026-01-14,56,180,0
583,occasional_visitor,2024-10-03,524,365,1
65,occasional_visitor,2022-11-03,1224,365,1
2938,business_traveler,2026-02-08,31,180,0
1202,business_traveler,2025-10-02,160,180,0
693,occasional_visitor,2024-12-09,457,365,1
744,occasional_visitor,2025-12-27,74,365,0
4218,occasional_visitor,2024-09-21,536,365,1
3345,vacation_traveler,2026-02-13,26,90,0
2138,occasional_visitor,2024-04-19,691,365,1
490,vacation_traveler,2025-04-23,322,90,1
3391,occasional_visitor,2024-08-25,563,365,1
4730,business_traveler,2025-12-30,71,180,0
4639,vacation_traveler,2025-09-17,175,90,1
119,business_traveler,2026-02-27,12,180,0
286,vacation_traveler,2026-02-03,36,90,0
2473,business_traveler,2026-02-26,13,180,0
860,vacation_traveler,2026-02-20,19,90,0
480,vacation_traveler,2025-04-05,340,90,1
1834,occasional_visitor,2024-08-25,563,365,1
2608,vacation_traveler,2026-02-19,20,90,0
2432,business_traveler,2026-02-28,11,180,0
2930,occasional_visitor,2023-01-28,1138,365,1
4832,business_traveler,2026-03-08,3,180,0
4283,business_traveler,2026-02-21,18,180,0
2603,occasional_visitor,2024-08-21,567,365,1
4117,occasional_visitor,2025-05-07,308,365,0
4374,vacation_traveler,2026-01-19,51,90,0
3771,business_traveler,2025-12-22,79,180,0
3275,business_traveler,2026-02-06,33,180,0
907,vacation_traveler,2026-01-26,44,90,0
1766,vacation_traveler,2026-01-24,46,90,0
3511,occasional_visitor,2024-05-11,669,365,1
4286,business_traveler,2026-02-09,30,180,0
4920,business_traveler,2026-03-07,4,180,0
746,vacation_traveler,2025-08-10,213,90,1
4879,business_traveler,2026-02-25,14,180,0
4521,vacation_traveler,2025-12-07,94,90,1
3690,business_traveler,2026-02-20,19,180,0
2942,occasional_visitor,2025-01-21,414,365,1
4042,vacation_traveler,2025-10-18,144,90,1
1820,business_traveler,2026-02-14,25,180,0
4710,occasional_visitor,2024-02-24,746,365,1
4529,vacation_traveler,2026-01-15,55,90,0
1863,vacation_traveler,2026-01-31,39,90,0
2562,vacation_traveler,2025-11-03,128,90,1
1764,vacation_traveler,2026-01-16,54,90,0
2132,business_traveler,2025-12-06,95,180,0
2187,business_traveler,2026-01-09,61,180,0
1335,business_traveler,2026-03-01,10,180,0
3347,vacation_traveler,2025-10-30,132,90,1
3055,occasional_visitor,2025-06-30,254,365,0
1943,business_traveler,2025-12-29,72,180,0
2940,occasional_visitor,2025-07-07,247,365,0
1568,vacation_traveler,2025-10-23,139,90,1
2319,business_traveler,2026-02-26,13,180,0
4057,business_traveler,2026-03-10,1,180,0
4388,vacation_traveler,2026-02-03,36,90,0
2527,vacation_traveler,2026-03-02,9,90,0
918,business_traveler,2026-02-25,14,180,0
3157,occasional_visitor,2025-02-26,378,365,1
4009,vacation_traveler,2024-08-31,557,90,1
848,vacation_traveler,2025-11-24,107,90,1
3534,business_traveler,2026-03-06,5,180,0
1303,vacation_traveler,2025-04-29,316,90,1
3580,business_traveler,2025-12-16,85,180,0
430,business_traveler,2026-02-03,36,180,0
1703,vacation_traveler,2025-12-21,80,90,0
4852,business_traveler,2025-08-06,217,180,1
2918,business_traveler,2026-02-16,23,180,0
3298,vacation_traveler,2025-09-05,187,90,1
459,business_traveler,2026-02-24,15,180,0
2051,vacation_traveler,2025-11-27,104,90,1
123,vacation_traveler,2026-02-16,23,90,0
2135,business_traveler,2026-02-14,25,180,0
1418,occasional_visitor,2022-08-22,1297,365,1
881,occasional_visitor,2025-05-12,303,365,0
2123,occasional_visitor,2025-07-09,245,365,0
3305,vacation_traveler,2025-08-10,213,90,1
492,business_traveler,2026-01-15,55,180,0
3094,vacation_traveler,2025-10-22,140,90,1
4061,business_traveler,2026-02-04,35,180,0
3159,occasional_visitor,2024-02-14,756,365,1
1680,vacation_traveler,2026-01-08,62,90,0
3967,business_traveler,2025-11-09,122,180,0
2134,occasional_visitor,2024-12-01,465,365,1
2755,occasional_visitor,2023-04-26,1050,365,1
880,occasional_visitor,2025-08-14,209,365,0
1072,business_traveler,2026-02-22,17,180,0
1586,vacation_traveler,2025-03-21,355,90,1
2669,vacation_traveler,2025-07-21,233,90,1
248,business_traveler,2026-02-13,26,180,0
2725,occasional_visitor,2025-08-29,194,365,0
1918,business_traveler,2025-12-30,71,180,0
208,business_traveler,2026-02-01,38,180,0
24,occasional_visitor,2024-04-23,687,365,1
4345,business_traveler,2026-02-28,11,180,0
94,occasional_visitor,2026-02-26,13,365,0
4986,business_traveler,2026-02-25,14,180,0
1188,vacation_traveler,2025-08-11,212,90,1
49,vacation_traveler,2026-02-19,20,90,0
2069,occasional_visitor,2025-08-22,201,365,0
4145,occasional_visitor,2024-02-26,744,365,1
4353,occasional_visitor,2026-01-30,40,365,0
4132,occasional_visitor,2025-04-23,322,365,0
1955,occasional_visitor,2025-09-02,190,365,0
4158,vacation_traveler,2026-02-20,19,90,0
1502,vacation_traveler,2025-12-17,84,90,0
4517,occasional_visitor,2026-01-23,47,365,0
2021,business_traveler,2025-06-04,280,180,1
1969,occasional_visitor,2025-11-10,121,365,0
477,occasional_visitor,2025-06-11,273,365,0
781,vacation_traveler,2025-12-14,87,90,0
4844,business_traveler,2026-02-24,15,180,0
1362,occasional_visitor,2025-07-22,232,365,0
4554,business_traveler,2026-03-02,9,180,0
3299,business_traveler,2025-12-21,80,180,0
858,business_traveler,2026-03-08,3,180,0
4504,vacation_traveler,2026-03-09,2,90,0
406,occasional_visitor,2022-12-19,1178,365,1
1683,occasional_visitor,2025-12-14,87,365,0
4288,occasional_visitor,2025-10-25,137,365,0
3377,vacation_traveler,2026-03-08,3,90,0
2743,business_traveler,2026-02-09,30,180,0
3437,vacation_traveler,2025-04-23,322,90,1
2813,business_traveler,2026-02-25,14,180,0
3778,vacation_traveler,2026-01-30,40,90,0
1686,vacation_traveler,2025-09-13,179,90,1
3765,business_traveler,2026-02-17,22,180,0
2228,occasional_visitor,2025-10-08,154,365,0
1573,business_traveler,2025-12-25,76,180,0
2365,vacation_traveler,2025-10-11,151,90,1
4803,business_traveler,2026-02-07,32,180,0
4980,occasional_visitor,2024-12-21,445,365,1
1348,vacation_traveler,2025-10-03,159,90,1
3231,business_traveler,2026-02-05,34,180,0
2956,vacation_traveler,2026-03-05,6,90,0
1096,occasional_visitor,2025-11-22,109,365,0
932,vacation_traveler,2025-12-20,81,90,0
3652,vacation_traveler,2025-05-23,292,90,1
1273,business_traveler,2026-02-21,18,180,0
4138,occasional_visitor,2022-10-12,1246,365,1
2572,occasional_visitor,2025-08-14,209,365,0
2298,occasional_visitor,2023-03-05,1102,365,1
4977,business_traveler,2026-02-08,31,180,0
1433,occasional_visitor,2026-03-08,3,365,0
2532,business_traveler,2026-03-06,5,180,0
4677,vacation_traveler,2025-05-08,307,90,1
1781,business_traveler,2026-03-09,2,180,0
733,occasional_visitor,2023-12-17,815,365,1
4189,business_traveler,2025-12-03,98,180,0
1594,occasional_visitor,2025-03-29,347,365,0
261,vacation_traveler,2026-02-15,24,90,0
4446,business_traveler,2026-02-17,22,180,0
4038,business_traveler,2026-02-22,17,180,0
125,occasional_visitor,2025-11-20,111,365,0
3162,vacation_traveler,2026-03-04,7,90,0
3985,occasional_visitor,2025-11-26,105,365,0
3146,vacation_traveler,2026-01-15,55,90,0
1426,occasional_visitor,2025-10-09,153,365,0
700,vacation_traveler,2026-02-08,31,90,0
1308,occasional_visitor,2025-11-17,114,365,0
43,occasional_visitor,2023-12-25,807,365,1
3237,business_traveler,2026-02-18,21,180,0
587,vacation_traveler,2026-01-28,42,90,0
3214,occasional_visitor,2025-04-14,331,365,0
1908,occasional_visitor,2024-01-27,774,365,1
1649,vacation_traveler,2026-02-07,32,90,0
3619,business_traveler,2026-02-20,19,180,0
1687,vacation_traveler,2025-08-15,208,90,1
3175,business_traveler,2026-01-14,56,180,0
3193,business_traveler,2026-02-17,22,180,0
187,business_traveler,2025-08-29,194,180,1
1533,business_traveler,2026-02-05,34,180,0
3836,vacation_traveler,2026-01-29,41,90,0
4294,vacation_traveler,2025-06-18,266,90,1
2644,occasional_visitor,2025-04-15,330,365,0
1416,business_traveler,2025-12-25,76,180,0
242,business_traveler,2026-02-06,33,180,0
3712,occasional_visitor,2025-12-28,73,365,0
2991,vacation_traveler,2026-02-02,37,90,0
1576,business_traveler,2026-03-04,7,180,0
677,business_traveler,2026-03-03,8,180,0
2633,vacation_traveler,2025-08-10,213,90,1
3773,vacation_traveler,2026-01-07,63,90,0
2226,occasional_visitor,2025-11-11,120,365,0
4142,vacation_traveler,2026-02-18,21,90,0
4614,occasional_visitor,2023-12-07,825,365,1
1232,vacation_traveler,2025-12-21,80,90,0
4878,occasional_visitor,2024-07-19,600,365,1
1543,business_traveler,2026-03-06,5,180,0
4373,business_traveler,2026-02-27,12,180,0
2419,occasional_visitor,2025-02-14,390,365,1
3154,occasional_visitor,2025-09-22,170,365,0
3566,business_traveler,2026-02-03,36,180,0
2301,vacation_traveler,2025-12-14,87,90,0
980,business_traveler,2026-03-06,5,180,0
2068,business_traveler,2026-01-21,49,180,0
1890,business_traveler,2026-01-05,65,180,0
1787,occasional_visitor,2024-12-21,445,365,1
3568,business_traveler,2025-10-28,134,180,0
2028,vacation_traveler,2025-10-07,155,90,1
631,business_traveler,2026-03-02,9,180,0
2831,business_traveler,2026-02-14,25,180,0
107,business_traveler,2026-03-08,3,180,0
4246,business_traveler,2026-01-09,61,180,0
3366,vacation_traveler,2025-09-10,182,90,1
1163,vacation_traveler,2026-01-18,52,90,0
4800,business_traveler,2026-02-12,27,180,0
4317,business_traveler,2026-01-12,58,180,0
4929,occasional_visitor,2024-02-29,741,365,1
4506,business_traveler,2025-09-27,165,180,0
4058,business_traveler,2026-03-03,8,180,0
3321,business_traveler,2026-02-08,31,180,0
1641,occasional_visitor,2025-10-09,153,365,0
3533,vacation_traveler,2025-10-17,145,90,1
1628,business_traveler,2025-08-15,208,180,1
363,vacation_traveler,2024-05-16,664,90,1
3446,business_traveler,2026-02-08,31,180,0
2351,business_traveler,2026-03-09,2,180,0
661,business_traveler,2025-12-19,82,180,0
512,vacation_traveler,2024-10-24,503,90,1
340,vacation_traveler,2026-02-26,13,90,0
3077,occasional_visitor,2023-09-04,919,365,1
1653,occasional_visitor,2025-11-10,121,365,0
4989,business_traveler,2026-03-07,4,180,0
3801,vacation_traveler,2025-10-09,153,90,1
523,occasional_visitor,2025-08-07,216,365,0
356,vacation_traveler,2025-06-23,261,90,1
2911,occasional_visitor,2026-01-14,56,365,0
3988,occasional_visitor,2025-06-21,263,365,0
4025,business_traveler,2026-02-07,32,180,0
1572,business_traveler,2026-02-12,27,180,0
1982,vacation_traveler,2026-03-07,4,90,0
4786,vacation_traveler,2024-11-03,493,90,1
595,occasional_visitor,2025-07-19,235,365,0
142,vacation_traveler,2026-01-25,45,90,0
924,occasional_visitor,2026-02-18,21,365,0
3830,occasional_visitor,2025-11-21,110,365,0
4934,occasional_visitor,2024-08-26,562,365,1
2748,vacation_traveler,2025-07-14,240,90,1
792,occasional_visitor,2024-07-06,613,365,1
4473,vacation_traveler,2025-02-08,396,90,1
896,business_traveler,2026-01-30,40,180,0
651,occasional_visitor,2023-10-03,890,365,1
3741,business_traveler,2026-01-12,58,180,0
38,vacation_traveler,2026-01-29,41,90,0
359,vacation_traveler,2025-03-26,350,90,1
2811,vacation_traveler,2025-11-17,114,90,1
2488,business_traveler,2026-03-07,4,180,0
3537,business_traveler,2026-01-20,50,180,0
1212,business_traveler,2025-12-25,76,180,0
4202,occasional_visitor,2026-01-23,47,365,0
4576,occasional_visitor,2025-10-03,159,365,0
3292,occasional_visitor,2025-12-01,100,365,0
1332,business_traveler,2026-02-14,25,180,0
3520,occasional_visitor,2025-03-17,359,365,0
