customer_id,job_category,age,recency_days,frequency_total_bookings,frequency_cancelled_bookings,frequency_noshow_bookings,monetary_total_spent,monetary_avg_per_booking,monetary_max_booking,total_nights_stayed,avg_nights_per_stay,cancellation_rate,monetary_avg_per_night,frequency_bookings_per_year
362,occasional_visitor,74,202.0,3,0,1,2039.6200000000001,679.8733333333333,1024.39,10,3.3333333333333335,0.0,203.94160583941607,0.75
221,occasional_visitor,60,469.0,2,0,0,1275.7600000000002,637.8800000000001,743.32,7,3.5,0.0,182.22539637194689,0.5
4782,business_traveler,39,12.0,50,8,7,24547.990000000005,490.9598000000001,1795.97,131,2.62,0.12307502961492899,187.3878061999527,12.5
2251,occasional_visitor,52,124.0,5,0,0,5029.7,1005.9399999999999,1922.06,21,4.2,0.0,239.49811913718392,1.25
4366,vacation_traveler,53,127.0,17,2,3,19641.51,1155.3829411764705,2405.19,102,6.0,0.0909049588655061,192.56193566729735,4.25
688,occasional_visitor,55,482.0,2,1,0,1619.72,809.86,945.97,8,4.0,0.33322225924691773,202.43969503812025,0.5
1207,occasional_visitor,68,818.0,3,0,0,1439.9,479.9666666666667,805.45,10,3.3333333333333335,0.0,143.97560243975605,0.75
2048,vacation_traveler,49,9.0,13,1,0,12515.53,962.733076923077,1878.64,85,6.538461538461538,0.07142346975216056,147.23979717885672,3.25
2882,occasional_visitor,52,99.0,1,0,1,1572.76,1572.76,1572.76,6,6.0,0.0,262.08298616897184,0.25
3983,vacation_traveler,59,31.0,11,1,0,13327.49,1211.59,1851.46,65,5.909090909090909,0.08332638946754438,205.03515330533375,2.75
3024,occasional_visitor,32,38.0,1,1,0,305.39,305.39,305.39,1,1.0,0.49975012493753124,305.0849150849151,0.25
111,vacation_traveler,46,6.0,18,2,1,22522.350000000006,1251.241666666667,2475.76,119,6.611111111111111,0.09523356030665206,189.26185494239547,4.5
2202,business_traveler,34,13.0,41,5,2,20661.799999999996,503.9463414634145,2865.28,111,2.707317073170732,0.10416449657298807,186.14066539941078,10.25
1709,vacation_traveler,44,112.0,11,2,3,12513.960000000001,1137.6327272727274,2266.6,62,5.636363636363637,0.12499218798825072,201.834809115982,2.75
2052,vacation_traveler,52,90.0,10,0,2,10500.24,1050.024,2542.15,66,6.6,0.0,159.092134967652,2.5
4491,occasional_visitor,44,899.0,3,0,0,2988.58,996.1933333333333,1052.09,10,3.3333333333333335,0.0,298.82811718828117,0.75
4524,business_traveler,44,23.0,53,7,2,26013.05999999999,490.8124528301885,1603.21,137,2.5849056603773586,0.11290140481605136,189.87496441631805,13.25
2340,vacation_traveler,24,295.0,15,0,0,17437.670000000002,1162.5113333333334,2892.26,91,6.066666666666666,0.0,191.62064153141176,3.75
1879,business_traveler,75,4.0,36,5,6,17170.74,476.96500000000003,1927.34,91,2.5277777777777777,0.10638071530392972,188.68737706179053,9.0
655,business_traveler,54,20.0,48,2,4,25568.84,532.6841666666667,2098.16,129,2.6875,0.03703635117868188,198.20652553080984,12.0
1327,business_traveler,25,37.0,38,4,5,25842.789999999997,680.0734210526315,1880.07,112,2.9473684210526314,0.08510457224314377,230.73713627556893,9.5
3408,occasional_visitor,75,576.0,1,1,0,1469.85,1469.85,1469.85,6,6.0,0.49975012493753124,244.93417763706046,0.25
3930,vacation_traveler,33,123.0,10,4,1,11252.06,1125.206,2139.21,59,5.9,0.26664889007399506,190.7096489890002,2.5
3544,vacation_traveler,44,101.0,16,0,2,17858.399999999998,1116.1499999999999,2249.1,106,6.625,0.0,168.47388232186486,4.0
1225,business_traveler,28,20.0,31,3,6,12378.15,399.2951612903226,1021.69,78,2.5161290322580645,0.07499812504687384,158.69219625389417,7.75
150,business_traveler,22,22.0,33,4,3,18767.839999999997,568.7224242424242,2071.31,84,2.5454545454545454,0.09999750006249844,223.42400685706116,8.25
3225,vacation_traveler,38,98.0,15,2,2,15678.39,1045.2259999999999,1609.61,96,6.4,0.1052576180201042,163.31486130352806,3.75
2304,business_traveler,35,37.0,31,2,4,15693.689999999997,506.2480645161289,1268.97,88,2.838709677419355,0.054052593173157484,178.3353598254565,7.75
3283,occasional_visitor,28,440.0,2,0,0,1734.52,867.26,1379.03,5,2.5,0.0,346.8346330733853,0.5
1731,occasional_visitor,29,156.0,1,1,0,495.69,495.69,495.69,4,4.0,0.49975012493753124,123.89152711822044,0.25
4213,vacation_traveler,53,97.0,8,2,0,8259.95,1032.49375,2114.47,48,6.0,0.19998000199980004,172.07870669361057,2.0
4367,business_traveler,68,90.0,23,1,1,10623.470000000001,461.89000000000004,1075.45,62,2.6956521739130435,0.039998400063997436,171.34352671731105,5.75
4858,vacation_traveler,72,13.0,10,0,0,7777.899999999999,777.7899999999998,1138.15,58,5.8,0.0,134.09941207910208,2.5
1355,vacation_traveler,24,35.0,11,1,1,16705.86,1518.7145454545455,2878.24,67,6.090909090909091,0.07691716021844473,249.33747257503617,2.75
995,vacation_traveler,75,93.0,8,1,0,8718.43,1089.80375,1550.2,49,6.125,0.11109876680368849,177.92351176506602,2.0
4958,business_traveler,25,21.0,46,4,3,22809.960000000003,495.868695652174,1759.91,124,2.6956521739130435,0.07547027414577084,183.94980685639632,11.5
3938,vacation_traveler,71,191.0,14,1,4,16483.239999999998,1177.3742857142856,2137.16,93,6.642857142857143,0.0526288090100521,177.23723400823644,3.5
2359,business_traveler,43,19.0,40,3,3,19932.109999999997,498.30274999999995,1611.34,102,2.55,0.06521597356579205,195.41092734384952,10.0
1867,vacation_traveler,34,347.0,7,0,1,10527.55,1503.935714285714,3005.19,43,6.142857142857143,0.0,244.82105067324017,1.75
3795,occasional_visitor,21,1229.0,3,0,1,3537.62,1179.2066666666667,2040.42,14,4.666666666666667,0.0,252.66909506463824,0.75
1125,occasional_visitor,75,244.0,1,1,1,701.63,701.63,701.63,7,7.0,0.33322225924691773,100.21854020854163,0.25
928,vacation_traveler,41,20.0,21,0,0,30452.9,1450.1380952380953,3348.75,148,7.0476190476190474,0.0,205.76144755778677,5.25
3697,occasional_visitor,62,253.0,2,0,0,1909.5100000000002,954.7550000000001,1250.88,10,5.0,0.0,190.9319068093191,0.5
520,occasional_visitor,46,827.0,5,0,0,3216.03,643.206,984.12,20,4.0,0.0,160.79346032698365,1.25
4037,vacation_traveler,44,72.0,12,0,1,16142.93,1345.2441666666666,3100.35,74,6.166666666666667,0.0,218.1447548006108,3.0
148,business_traveler,50,55.0,51,3,5,27626.939999999995,541.7047058823529,1826.59,140,2.7450980392156863,0.050846595820409825,197.33387618659862,12.75
1798,business_traveler,67,1.0,59,2,7,29047.500000000007,492.3305084745764,1577.71,151,2.559322033898305,0.029411332186291377,192.3662757200284,14.75
2335,vacation_traveler,48,26.0,18,1,3,22962.190000000002,1275.6772222222223,2728.4,121,6.722222222222222,0.04545247943275305,189.7685969537442,4.5
1269,business_traveler,37,5.0,42,6,4,20504.8,488.2095238095238,1344.67,118,2.8095238095238093,0.11538239649237515,173.76801891509393,10.5
652,occasional_visitor,56,346.0,4,1,0,2450.63,612.6575,788.91,18,4.5,0.1999600079984003,136.1385478584523,1.0
4105,business_traveler,33,4.0,53,6,9,25222.769999999997,475.90132075471695,1987.4,131,2.4716981132075473,0.08823399655887412,192.5387592461126,13.25
1560,vacation_traveler,24,41.0,9,0,0,12177.68,1353.0755555555556,3186.07,65,7.222222222222222,0.0,187.34604083014108,2.25
51,business_traveler,34,49.0,43,4,1,24464.670000000002,568.9458139534884,1665.93,119,2.7674418604651163,0.08333159725839046,205.58373459046564,10.75
1898,business_traveler,51,12.0,50,3,4,24795.719999999998,495.91439999999994,1523.85,147,2.94,0.05263065560253329,168.6772198828579,12.5
70,occasional_visitor,28,37.0,2,0,0,1861.18,930.59,1072.74,14,7.0,0.0,132.9319334333262,0.5
350,vacation_traveler,57,55.0,18,0,2,19472.999999999996,1081.833333333333,2794.92,101,5.611111111111111,0.0,192.80007128642285,4.5
758,occasional_visitor,46,361.0,3,0,0,2597.2200000000003,865.7400000000001,1649.14,12,4.0,0.0,216.41696525289564,0.75
2425,vacation_traveler,48,137.0,12,0,0,17446.239999999998,1453.8533333333332,2505.23,87,7.25,0.0,200.52918931966295,3.0
2080,vacation_traveler,32,158.0,14,0,0,16565.9,1183.2785714285715,2366.18,83,5.928571428571429,0.0,199.5867519668438,3.5
3817,vacation_traveler,48,167.0,14,2,2,18885.21,1348.9435714285714,2549.88,102,7.285714285714286,0.1111049386145214,185.14730247742668,3.5
3407,vacation_traveler,70,11.0,16,0,3,20381.01,1273.813125,2789.79,103,6.4375,0.0,197.87196240813194,4.0
2128,business_traveler,72,126.0,30,1,0,16340.3,544.6766666666666,1590.79,85,2.8333333333333335,0.032257023966968806,192.2365619228009,7.5
4756,business_traveler,22,50.0,58,3,5,30418.260000000006,524.4527586206898,2418.76,183,3.155172413793103,0.04545385675974606,166.2190916989525,14.5
1136,business_traveler,61,83.0,54,7,3,27955.040000000005,517.685925925926,1778.1,162,3.0,0.10937329104232746,172.5609101178388,13.5
4056,business_traveler,58,137.0,31,2,1,15515.150000000001,500.4887096774194,1621.65,78,2.5161290322580645,0.058821799358842394,198.9096293637261,7.75
4741,occasional_visitor,45,168.0,5,0,0,4168.360000000001,833.6720000000001,2120.56,25,5.0,0.0,166.72773089076438,1.25
3935,business_traveler,42,8.0,54,4,9,23559.269999999997,436.2827777777777,1760.85,141,2.611111111111111,0.05970060148355994,167.08583627066471,13.5
1831,occasional_visitor,39,411.0,2,0,1,2160.27,1080.135,1703.37,10,5.0,0.0,216.005399460054,0.5
929,vacation_traveler,21,75.0,18,2,1,20818.760000000002,1156.597777777778,2828.96,114,6.333333333333333,0.09523356030665206,182.6190998324576,4.5
3793,vacation_traveler,61,369.0,10,0,3,18233.49,1823.3490000000002,3758.52,72,7.2,0.0,253.2393994527854,2.5
1493,occasional_visitor,51,383.0,3,0,0,3517.12,1172.3733333333332,2231.6,12,4.0,0.0,293.06891092408966,0.75
2125,business_traveler,35,5.0,31,1,1,13748.690000000004,443.5061290322582,1733.52,76,2.4516129032258065,0.03030211205721039,180.90143550742758,7.75
2038,business_traveler,51,135.0,43,2,5,22139.880000000005,514.8809302325583,1649.96,126,2.9302325581395348,0.03999920001599968,175.71193879413659,10.75
2642,vacation_traveler,42,186.0,8,1,1,11557.39,1444.67375,3911.39,59,7.375,0.09999000099990002,195.88464602294877,2.0
638,business_traveler,58,32.0,50,3,5,26413.429999999993,528.2685999999999,1782.5,140,2.8,0.05172324615092844,188.6660095285033,12.5
940,occasional_visitor,72,231.0,2,0,0,1936.2,968.1,1037.41,9,4.5,0.0,215.10943228530166,0.5
2855,business_traveler,53,30.0,59,2,5,33250.090000000004,563.5608474576272,1790.39,161,2.7288135593220337,0.030302571173164043,206.52101539741992,14.75
1963,business_traveler,34,58.0,28,4,5,16308.820000000003,582.4578571428573,1814.19,84,3.0,0.10810518634631497,194.15030773443175,7.0
4968,business_traveler,42,17.0,32,1,2,17689.51,552.7971875,1773.9,86,2.6875,0.02857061226822091,205.6895850048255,8.0
42,business_traveler,22,2.0,38,4,6,17723.980000000003,466.4205263157896,2002.43,98,2.5789473684210527,0.08333159725839046,180.85509331537435,9.5
2631,business_traveler,72,75.0,58,8,3,30097.319999999996,518.9193103448275,1410.4,158,2.7241379310344827,0.11594034869059867,190.48816146733245,14.5
4188,vacation_traveler,54,103.0,20,0,0,21686.549999999992,1084.3274999999996,2083.17,131,6.55,0.0,165.5449195044312,5.0
4791,vacation_traveler,51,18.0,11,0,0,11495.15,1045.0136363636364,1943.83,66,6.0,0.0,174.16630051059832,2.75
4407,business_traveler,63,33.0,55,4,1,24873.590000000004,452.24709090909096,1656.58,143,2.6,0.06666555557407376,173.93997244774513,13.75
1742,vacation_traveler,65,37.0,17,1,1,20444.079999999998,1202.5929411764705,3143.01,96,5.647058823529412,0.0526288090100521,212.95694836512118,4.25
2420,occasional_visitor,28,125.0,5,0,0,4161.04,832.208,1401.31,20,4.0,0.0,208.04159792010398,1.25
1372,vacation_traveler,54,10.0,11,1,1,16317.789999999997,1483.4354545454544,2637.15,73,6.636363636363637,0.07691716021844473,223.52830783139953,2.75
632,occasional_visitor,35,74.0,3,1,0,1643.93,547.9766666666667,965.84,12,4.0,0.2499375156210947,136.98275143738022,0.75
658,vacation_traveler,72,17.0,9,0,1,9291.279999999999,1032.3644444444444,1995.32,57,6.333333333333333,0.0,163.00205259556847,2.25
4417,occasional_visitor,50,330.0,2,0,0,4635.84,2317.92,3149.4,16,8.0,0.0,289.72189238172615,0.5
440,vacation_traveler,72,63.0,19,1,2,25792.04,1357.4757894736842,2436.43,127,6.684210526315789,0.04545247943275305,203.08533003677135,4.75
3854,occasional_visitor,48,754.0,1,0,1,1795.99,1795.99,1795.99,6,6.0,0.0,299.28178636893847,0.25
3140,vacation_traveler,41,53.0,16,0,2,20552.78,1284.54875,2895.36,104,6.5,0.0,197.62098441361138,4.0
160,business_traveler,28,2.0,54,2,6,26206.560000000005,485.3066666666668,1514.45,144,2.6666666666666665,0.032257544233157534,181.98873618933206,13.5
644,business_traveler,40,6.0,36,4,11,15569.890000000001,432.49694444444447,1614.99,84,2.3333333333333335,0.07842983470912335,185.35362674253878,9.0
3700,occasional_visitor,58,1189.0,2,0,0,1957.73,978.865,1385.84,8,4.0,0.0,244.68566429196352,0.5
3093,business_traveler,25,6.0,49,3,5,24897.699999999997,508.1163265306122,1762.68,137,2.795918367346939,0.05263065560253329,181.73370997291988,12.25
4518,occasional_visitor,66,227.0,4,0,0,2930.82,732.705,1002.44,22,5.5,0.0,133.21303577110132,1.0
4841,business_traveler,62,28.0,46,5,5,28776.340000000007,625.5726086956523,2877.34,131,2.8478260869565215,0.08928411992642989,219.66504072488001,11.5
1857,occasional_visitor,26,246.0,2,0,0,2900.67,1450.335,1469.87,9,4.5,0.0,322.26085990445506,0.5
3997,vacation_traveler,75,257.0,9,1,1,11342.35,1260.2611111111112,2433.62,60,6.666666666666667,0.0909008271975275,189.0360160663989,2.25
1143,vacation_traveler,51,177.0,18,2,1,24272.559999999998,1348.4755555555555,3084.46,125,6.944444444444445,0.09523356030665206,194.17892656858743,4.5
1782,occasional_visitor,24,373.0,2,0,0,1659.89,829.945,1027.65,8,4.0,0.0,207.4603174603175,0.5
2661,vacation_traveler,54,12.0,19,0,4,24247.2,1276.1684210526316,3090.03,125,6.578947368421052,0.0,193.97604819161447,4.75
4470,vacation_traveler,68,118.0,10,0,1,10451.950000000003,1045.1950000000002,2868.54,54,5.4,0.0,193.55104535101208,2.5
4066,vacation_traveler,51,1.0,19,0,4,26782.58,1409.6094736842106,3569.81,140,7.368421052631579,0.0,191.30277640873993,4.75
2352,business_traveler,52,11.0,49,1,2,24905.35999999999,508.2726530612243,1644.91,141,2.877551020408163,0.01923039941539586,176.63250615243857,12.25
1644,vacation_traveler,57,134.0,11,2,3,15115.77,1374.1609090909092,2955.17,75,6.818181818181818,0.12499218798825072,201.54091278782948,2.75
4884,vacation_traveler,50,321.0,18,4,1,20480.670000000006,1137.8150000000003,3159.48,112,6.222222222222222,0.1739054823703317,182.86149230810443,4.5
4696,vacation_traveler,48,13.0,11,3,0,17436.829999999998,1585.1663636363635,3683.36,74,6.7272727272727275,0.2142704092564817,235.62965365332897,2.75
2764,business_traveler,46,18.0,56,2,2,32304.20999999999,576.8608928571426,1935.94,153,2.732142857142857,0.03333277778703688,211.1372474689707,14.0
1606,business_traveler,57,65.0,38,4,4,16249.94,427.63,1055.58,110,2.8947368421052633,0.08695463142105607,147.72538431468806,9.5
3476,occasional_visitor,59,81.0,4,1,0,3142.0,785.5,1193.2,23,5.75,0.1999600079984003,136.60275640189556,1.0
1312,occasional_visitor,56,426.0,4,0,0,2166.68,541.67,1004.22,12,3.0,0.0,180.54162153153902,1.0
2684,occasional_visitor,27,849.0,1,1,0,494.77,494.77,494.77,3,3.0,0.49975012493753124,164.86837720759746,0.25
3824,business_traveler,52,22.0,26,1,2,9333.47,358.9796153846154,1306.79,59,2.269230769230769,0.034481569601048236,158.19172556397348,6.5
3561,vacation_traveler,47,120.0,15,1,0,20201.74,1346.7826666666667,3189.67,95,6.333333333333333,0.06249609399412536,212.64765634045958,3.75
1984,occasional_visitor,47,169.0,2,0,0,1312.85,656.425,805.12,10,5.0,0.0,131.27187281271873,0.5
4271,occasional_visitor,43,293.0,2,0,0,1784.22,892.11,921.32,9,4.5,0.0,198.2246417064771,0.5
3761,vacation_traveler,70,53.0,15,1,2,16948.179999999997,1129.8786666666665,2491.22,98,6.533333333333333,0.0555524693072607,172.93884756277993,3.75
2168,business_traveler,28,3.0,49,6,7,28220.809999999998,575.9348979591837,2248.56,150,3.061224489795918,0.09677263269947259,188.13747908347275,12.25
1662,occasional_visitor,71,777.0,2,0,0,2357.99,1178.995,1411.68,8,4.0,0.0,294.7119110111236,0.5
822,occasional_visitor,62,339.0,4,1,0,1870.53,467.6325,899.98,16,4.0,0.1999600079984003,116.90081869883132,1.0
2825,occasional_visitor,26,571.0,5,0,0,4655.68,931.1360000000001,1361.96,28,5.6,0.0,166.26834755901575,1.25
3078,vacation_traveler,28,5.0,13,2,3,14521.400000000001,1117.0307692307692,2599.43,83,6.384615384615385,0.1111049386145214,174.9545186202576,3.25
2796,business_traveler,33,3.0,62,2,7,30641.49000000001,494.21758064516143,1614.74,161,2.596774193548387,0.028168617343417697,190.3186315612947,15.5
1118,occasional_visitor,55,157.0,3,0,0,2890.7,963.5666666666666,1259.62,20,6.666666666666667,0.0,144.52777361131942,0.75
1990,occasional_visitor,42,489.0,2,0,0,1343.79,671.895,744.96,12,6.0,0.0,111.97316890259145,0.5
1025,vacation_traveler,27,9.0,15,1,1,21415.85,1427.7233333333331,3674.5,108,7.2,0.0588200694076819,198.29307136045034,3.75
241,business_traveler,58,5.0,54,2,6,27816.720000000005,515.1244444444445,1733.5,165,3.055555555555556,0.032257544233157534,168.58516008993888,13.5
175,vacation_traveler,37,17.0,19,0,2,21929.969999999998,1154.208947368421,3184.89,116,6.105263157894737,0.0,189.04983577727776,4.75
4298,business_traveler,47,8.0,22,4,2,12437.570000000003,565.344090909091,1905.38,72,3.2727272727272725,0.14285204099853577,172.74162858849186,5.5
596,business_traveler,46,12.0,34,2,4,17661.249999999996,519.4485294117646,1717.02,91,2.676470588235294,0.04999875003124922,194.07753760947676,8.5
3732,business_traveler,73,30.0,48,6,0,25799.189999999995,537.4831249999999,1696.7,137,2.8541666666666665,0.11110905353604564,188.3138809205772,12.0
3018,vacation_traveler,50,72.0,14,1,0,19446.44,1389.0314285714285,2963.02,96,6.857142857142857,0.06666222251849876,202.5649732815283,3.5
2891,vacation_traveler,63,22.0,18,0,2,20799.11,1155.506111111111,2902.87,116,6.444444444444445,0.0,179.30112671442487,4.5
3301,business_traveler,70,12.0,29,0,3,15631.109999999997,539.0037931034482,2443.96,79,2.7241379310344827,0.0,197.85964734623607,7.25
4925,business_traveler,69,61.0,57,5,5,29298.319999999996,514.0056140350877,1734.17,160,2.807017543859649,0.07462575185444993,183.11335554152782,14.25
4750,business_traveler,71,15.0,44,4,3,28393.74,645.3122727272728,2123.77,152,3.4545454545454546,0.07842983470912335,186.79969210728876,11.0
4332,occasional_visitor,43,366.0,2,0,0,1440.48,720.24,730.13,11,5.5,0.0,130.94082356149443,0.5
3769,occasional_visitor,68,9.0,3,0,2,3076.9399999999996,1025.6466666666665,1586.6,16,5.333333333333333,0.0,192.29673145428407,0.75
3282,vacation_traveler,54,50.0,17,1,4,25057.559999999998,1473.9741176470586,2447.74,108,6.352941176470588,0.04545247943275305,232.01229618244273,4.25
1776,business_traveler,30,98.0,36,3,4,17426.56,484.0711111111111,1675.23,95,2.638888888888889,0.06976581939954885,183.43554278376018,9.0
2890,vacation_traveler,39,283.0,20,2,0,27608.999999999996,1380.4499999999998,2940.3,130,6.5,0.0909049588655061,212.37528942085058,5.0
1104,business_traveler,40,77.0,25,5,3,10434.920000000002,417.3968000000001,1396.98,54,2.16,0.15151056028605195,193.23568082072558,6.25
699,occasional_visitor,60,48.0,4,0,0,2638.73,659.6825,824.75,20,5.0,0.0,131.92990350482475,1.0
1975,vacation_traveler,53,37.0,13,1,1,15482.220000000001,1190.94,2127.47,73,5.615384615384615,0.06666222251849876,212.08230024246242,3.25
1936,business_traveler,62,6.0,29,3,3,13937.090000000002,480.58931034482765,1716.8,78,2.689655172413793,0.08571183680466272,178.67835027756055,7.25
75,vacation_traveler,46,19.0,16,3,2,19803.440000000002,1237.7150000000001,2819.8,95,5.9375,0.14285034045997808,208.45506889401165,4.0
128,business_traveler,56,71.0,51,9,4,26998.01,529.3727450980392,2689.64,142,2.784313725490196,0.14062280276870673,190.12549207399945,12.75
4479,business_traveler,69,91.0,36,1,2,12510.000000000002,347.50000000000006,1231.43,82,2.2777777777777777,0.025640368195687293,152.5591151327423,9.0
1992,business_traveler,48,60.0,35,1,1,17053.210000000003,487.2345714285715,1672.14,93,2.657142857142857,0.027026296586578742,183.36587778626037,8.75
3186,business_traveler,60,14.0,45,4,0,23277.279999999995,517.2728888888888,1591.26,119,2.6444444444444444,0.08163098712271179,195.60575121217465,11.25
2275,business_traveler,30,8.0,56,5,6,28457.980000000003,508.1782142857143,1701.55,152,2.7142857142857144,0.07462575185444993,187.22232090578353,14.0
344,vacation_traveler,35,337.0,10,2,0,10610.97,1061.097,1790.77,60,6.0,0.16665277893508876,176.84655255745736,2.5
3253,vacation_traveler,42,42.0,13,4,1,16847.5,1295.9615384615386,2946.34,83,6.384615384615385,0.2222098772290428,202.97948217491356,3.25
1078,business_traveler,37,52.0,51,3,4,31579.99,619.2154901960785,2780.29,157,3.0784313725490198,0.05172324615092844,201.14515194170738,12.75
534,occasional_visitor,61,505.0,2,0,1,2576.7,1288.35,2075.42,10,5.0,0.0,257.6442355764423,0.5
637,occasional_visitor,33,140.0,4,1,0,2647.47,661.8675,1447.28,15,3.75,0.1999600079984003,176.48623425104992,1.0
1279,occasional_visitor,47,529.0,3,0,1,1331.48,443.82666666666665,639.74,7,2.3333333333333335,0.0,190.1842593915155,0.75
1403,vacation_traveler,70,226.0,9,3,1,11257.49,1250.8322222222223,2405.28,59,6.555555555555555,0.2307514806553342,190.80168132743512,2.25
2528,vacation_traveler,50,3.0,18,3,0,20283.36,1126.8533333333335,1931.63,118,6.555555555555555,0.14285034045997808,171.89142464894366,4.5
2599,business_traveler,45,10.0,46,4,5,25756.88,559.9321739130435,2169.51,129,2.8043478260869565,0.07272595043726478,199.66418864970038,11.5
222,occasional_visitor,73,20.0,2,1,1,1702.6,851.3,999.6,8,4.0,0.2499375156210947,212.79840019997502,0.5
4738,vacation_traveler,21,20.0,16,1,2,20747.12,1296.695,3649.93,107,6.6875,0.0526288090100521,193.8965056401342,4.0
4610,vacation_traveler,73,106.0,19,1,1,22417.699999999997,1179.878947368421,2514.15,128,6.7368421052631575,0.04761678015332603,175.13691299286722,4.75
3635,occasional_visitor,21,105.0,2,0,0,929.1400000000001,464.57000000000005,582.96,9,4.5,0.0,103.22630818797913,0.5
2791,vacation_traveler,32,28.0,14,5,2,16946.08,1210.4342857142858,2365.33,88,6.285714285714286,0.23808390076663014,192.56690264883355,3.5
3462,business_traveler,33,4.0,43,4,7,21497.190000000002,499.9346511627908,2103.07,102,2.372093023255814,0.07407270235736375,210.75469848334822,10.75
922,business_traveler,71,14.0,36,1,5,18257.76,507.15999999999997,2343.19,105,2.9166666666666665,0.023808956929596916,173.88177255454707,9.0
787,business_traveler,23,65.0,19,6,1,11644.3,612.857894736842,1795.52,52,2.736842105263158,0.23076035537094727,223.92453991269397,4.75
3921,vacation_traveler,26,8.0,19,1,1,20616.910000000003,1085.1005263157897,2471.32,113,5.947368421052632,0.04761678015332603,182.44891638127098,4.75
3432,business_traveler,29,1.0,31,3,6,21522.469999999998,694.2732258064515,1749.6,105,3.3870967741935485,0.07499812504687384,204.97395262902253,7.75
2920,vacation_traveler,53,174.0,10,1,0,9604.65,960.4649999999999,1431.72,74,7.4,0.0909008271975275,129.79081363765354,2.5
2555,occasional_visitor,66,5.0,4,1,0,3668.1899999999996,917.0474999999999,1741.53,16,4.0,0.1999600079984003,229.2475470283107,1.0
3176,occasional_visitor,21,274.0,3,0,0,2292.55,764.1833333333334,977.49,10,3.3333333333333335,0.0,229.2320767923208,0.75
4811,vacation_traveler,63,158.0,11,2,0,12908.48,1173.4981818181818,2325.76,59,5.363636363636363,0.15383432043688947,218.78408840528127,2.75
3362,vacation_traveler,69,21.0,18,2,3,19469.849999999995,1081.658333333333,2732.07,111,6.166666666666667,0.08695274118516585,175.40247385158688,4.5
4892,vacation_traveler,70,210.0,10,1,0,12221.96,1222.196,2348.22,54,5.4,0.0909008271975275,226.32840132590135,2.5
4737,occasional_visitor,28,134.0,2,1,0,1256.1399999999999,628.0699999999999,989.18,10,5.0,0.33322225924691773,125.6014398560144,0.5
3422,vacation_traveler,22,238.0,10,5,2,12162.18,1216.218,2863.75,63,6.3,0.2941003470384095,193.04741194584213,2.5
3047,business_traveler,62,53.0,30,1,4,15156.96,505.23199999999997,1299.13,78,2.6,0.02857061226822091,194.3175087498878,7.5
811,vacation_traveler,57,14.0,18,1,3,19463.449999999997,1081.3027777777777,2497.18,121,6.722222222222222,0.04545247943275305,160.85362930884867,4.5
563,vacation_traveler,75,238.0,17,3,2,25571.67,1504.215882352941,3324.08,122,7.176470588235294,0.13635743829825916,209.60213440873434,4.25
4206,occasional_visitor,55,982.0,1,1,0,662.77,662.77,662.77,5,5.0,0.49975012493753124,132.52749450109977,0.25
1616,business_traveler,33,6.0,31,4,1,12544.269999999999,404.6538709677419,1614.82,74,2.3870967741935485,0.11110802477708953,169.51487142065645,7.75
3981,business_traveler,46,40.0,56,5,3,32943.57,588.2780357142857,2012.21,156,2.7857142857142856,0.07812377931594819,211.17537708091615,14.0
3417,business_traveler,40,23.0,49,8,5,20683.35,422.1091836734694,1249.72,128,2.612244897959184,0.12903017693263014,161.58740947336346,12.25
1828,business_traveler,75,17.0,27,4,0,12893.839999999998,477.5496296296296,1734.14,64,2.3703703703703702,0.12902809586787523,201.46310213902905,6.75
4885,business_traveler,74,12.0,37,1,3,17711.4,478.6864864864865,1444.24,105,2.8378378378378377,0.024389649032950416,168.67839353910915,9.25
1779,business_traveler,42,1.0,61,4,3,34964.7,573.1918032786884,1878.1,174,2.8524590163934427,0.05882266437258275,200.94539686553523,15.25
4003,business_traveler,43,43.0,40,3,4,17344.180000000008,433.6045000000002,1054.36,110,2.75,0.06382842918235783,157.67293024608873,10.0
2098,business_traveler,24,82.0,33,1,3,16896.969999999998,512.0293939393939,1903.45,87,2.6363636363636362,0.027026296586578742,194.21581361133775,8.25
3138,vacation_traveler,22,61.0,8,1,0,9069.829999999998,1133.7287499999998,1650.61,63,7.875,0.11109876680368849,143.96327042427896,2.0
853,occasional_visitor,68,538.0,2,0,0,1958.31,979.155,1113.72,11,5.5,0.0,178.01199890919008,0.5
4274,business_traveler,59,65.0,33,2,3,17741.030000000002,537.6069696969698,1724.49,95,2.878787878787879,0.05263019394226468,186.74571846612142,8.25
3827,vacation_traveler,37,31.0,8,3,0,7430.43,928.80375,1645.7,53,6.625,0.2727024815925825,140.19414728024,2.0
1050,business_traveler,75,20.0,34,3,5,18987.06,558.4429411764706,1869.89,101,2.9705882352941178,0.07142687078879074,187.98883179374462,8.5
4769,business_traveler,67,5.0,41,14,3,19418.690000000002,473.6265853658537,1385.76,111,2.707317073170732,0.2413751487043327,174.941577102909,10.25
4031,vacation_traveler,29,89.0,21,1,0,27249.349999999995,1297.588095238095,2590.62,132,6.285714285714286,0.04545247943275305,206.43290581131956,5.25
4590,vacation_traveler,47,22.0,17,0,0,21381.600000000002,1257.7411764705885,3370.99,115,6.764705882352941,0.0,185.9253397796541,4.25
